sample_id,ethnic_group,lifestyle_food,country,reference,metabolite,flux,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi,reaction,global_id
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gncore1_rl,0.25,"released GlcNAc-alpha-1,4-Core 1",,,,,,EX_gncore1_rl_m,EX_gncore1_rl(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gncore2,0.25,"GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_m,EX_gncore2(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gncore2_rl,0.25,"released GlcNAc-alpha-1,4-Core 2",,,,,,EX_gncore2_rl_m,EX_gncore2_rl(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,12dgr180,0.002940624999999975,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",,,,,,EX_12dgr180_m,EX_12dgr180(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,4hbz,0.0001984925,4-hydroxybenzoate,HMDB00500,C00156,,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)/p-1",,EX_4hbz_m,EX_4hbz(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,h,2.5,proton,HMDB01362,C00282,1038.0,InChI=1S/p+1/i/hH,,EX_h_m,EX_h(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,csn,0.03777125,cytosine,HMDB00630,C00380,597.0,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",,EX_csn_m,EX_csn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ptrc,0.0001984925,Putrescine,HMDB01414,C00134,1045.0,InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2/p+2,,EX_ptrc_m,EX_ptrc(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gthox,9.924625e-05,Oxidized glutathione,HMDB03337,C00127,65359.0,,,EX_gthox_m,EX_gthox(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,strch1,0.5250820306437166,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,,EX_strch1_m,EX_strch1(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ura,0.0285885,uracil,HMDB00300,C00106,1174.0,"InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)",,EX_ura_m,EX_ura(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ade,0.011433994999999475,Adenine,HMDB00034,C00147,190.0,"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",,EX_ade_m,EX_ade(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ala_D,0.0046238,D-alanine,HMDB01310,C00133,71080.0,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1",,EX_ala_D_m,EX_ala_D(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,arab_D,0.0021816,D-Arabinose,,,,,,EX_arab_D_m,EX_arab_D(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,4abz,0.00059547750000005,4-Aminobenzoate,,,,,,EX_4abz_m,EX_4abz(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,succ,0.0005604375,Succinate,HMDB00254,C00042,1110.0,"InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)/p-2",,EX_succ_m,EX_succ(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,xan,0.02731225,Xanthine,HMDB00292,C00385,1188.0,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",,EX_xan_m,EX_xan(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,cellb,6.956643039020908,cellobiose,,,,,,EX_cellb_m,EX_cellb(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,orn,0.0062449125,Ornithine,HMDB00214,C00077,6262.0,"InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/p+1",,EX_orn_m,EX_orn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gchola,0.25,glycocholate,HMDB00138,C01921,10140.0,,,EX_gchola_m,EX_gchola(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,tchola,0.25,taurocholate,HMDB00036,,440567.0,,,EX_tchola_m,EX_tchola(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,isocapr,0.000308280085462,Isocaproate,,,,,,EX_isocapr_m,EX_isocapr(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,cit,0.000464475,Citrate,HMDB00094,C00158,311.0,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)/p-3",,EX_cit_m,EX_cit(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,dad_2,0.005522349999999925,2-deoxyadenosine,HMDB00101,C00559,13730.0,"InChI=1S/C10H13N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-7,16-17H,1-2H2,(H2,11,12,13)/t5-,6+,7+/m0/s1",,EX_dad_2_m,EX_dad_2(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,dcyt,0.005174475,Deoxycytidine,HMDB00014,C00881,13711.0,"InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1",,EX_dcyt_m,EX_dcyt(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gua,0.03263297,Guanine,HMDB00132,C00242,764.0,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",,EX_gua_m,EX_gua(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,adn,0.1403965191186526,Adenosine,HMDB00050,C00212,60961.0,,,EX_adn_m,EX_adn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,3mop,0.02702232,3-methyl-2-oxopentanoate,HMDB00491,C03465,47.0,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/p-1",,EX_3mop_m,EX_3mop(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,lanost,2.257625e-05,lanosterol,HMDB01251,C01724,246983.0,,,EX_lanost_m,EX_lanost(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,malt,0.0365245806185004,Maltose,HMDB00163,C00208,439186.0,,,EX_malt_m,EX_malt(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,h2s,0.010992485,Hydrogen sulfide,,,,,,EX_h2s_m,EX_h2s(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,fum,0.4215546193371512,Fumarate,HMDB00134,C00122,444972.0,"InChI=1S/C4H4O4/c5-3(6)1-2-4(7)8/h1-2H,(H,5,6)(H,7,8)/p-2/b2-1+",,EX_fum_m,EX_fum(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,glygn2,0.00379281650037505,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,,EX_glygn2_m,EX_glygn2(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,pect,0.6068202969216032,pectins,,,,,,EX_pect_m,EX_pect(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,xyl_D,0.029650962500000575,aldehydo-D-xylose,,,644160.0,"InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h1,3-5,7-10H,2H2/t3-,4+,5+/m0/s1",,EX_xyl_D_m,EX_xyl_D(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,cspg_b,6.616416666665e-05,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,,EX_cspg_b_m,EX_cspg_b(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,hspg,0.000285603125,heparan sulfate proteoglycan,,,,,,EX_hspg_m,EX_hspg(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,2obut,0.0081746,2-Oxobutanoate,HMDB00005,C00109,58.0,"InChI=1S/C4H6O3/c1-2-3(5)4(6)7/h2H2,1H3,(H,6,7)/p-1",,EX_2obut_m,EX_2obut(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,arabttr,0.010078646666666625,Arabinotriose,,,,,,EX_arabttr_m,EX_arabttr(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,no3,0.8534324079677831,Nitrate,,,,,,EX_no3_m,EX_no3(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,glyc3p,0.4549948179886928,Glycerol 3-phosphate,HMDB00126,C00093,439162.0,"InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/p-2/t3-/m1/s1",,EX_glyc3p_m,EX_glyc3p(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,glyleu,2.5,Glycylleucine,HMDB00759,C02155,92843.0,,,EX_glyleu_m,EX_glyleu(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,sbt_D,0.13311405028256623,D-glucitol,HMDB00247,C00794,5780.0,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1",,EX_sbt_D_m,EX_sbt_D(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gal,0.0077210775,D-Galactose,HMDB00143,C00984,439357.0,,,EX_gal_m,EX_gal(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,rib_D,0.0286734375000003,D-ribose,HMDB00283,C00121,5779.0,,,EX_rib_D_m,EX_rib_D(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,h2,2.5,Hydrogen,HMDB01362,C00282,783.0,InChI=1S/H2/h1H,,EX_h2_m,EX_h2(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ac,1.1468236415338298,acetate,HMDB00042,C00033,176.0,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1",,EX_ac_m,EX_ac(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,no,1.970338247091738,Nitric oxide,HMDB03378,C00533,145068.0,InChI=1S/NO/c1-2,,EX_no_m,EX_no(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,dgsn,0.005521175,Deoxyguanosine,HMDB00085,C00330,187790.0,"InChI=1S/C10H13N5O4/c11-10-13-8-7(9(18)14-10)12-3-15(8)6-1-4(17)5(2-16)19-6/h3-6,16-17H,1-2H2,(H3,11,13,14,18)/t4-,5+,6+/m0/s1",,EX_dgsn_m,EX_dgsn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,mal_L,0.962613977172453,(S)-malate(2-),HMDB00156,C00149,222656.0,"InChI=1S/C4H6O5/c5-2(4(8)9)1-3(6)7/h2,5H,1H2,(H,6,7)(H,8,9)/p-2/t2-/m0/s1",,EX_mal_L_m,EX_mal_L(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,n2o,0.3828657442124099,Nitrous oxide,,,,,,EX_n2o_m,EX_n2o(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,cytd,1.1146293170833337,Cytidine,HMDB00089,C00475,6175.0,"InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1",,EX_cytd_m,EX_cytd(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,for,1.7953498708997488,Formate,HMDB00142,C00058,284.0,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)/p-1",,EX_for_m,EX_for(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,chsterol,0.00233198157703385,cholesterol,HMDB00067,C00187,5997.0,,,EX_chsterol_m,EX_chsterol(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,acald,0.264944046496768,acetaldehyde,HMDB00990,C00084,177.0,"InChI=1S/C2H4O/c1-2-3/h2H,1H3",,EX_acald_m,EX_acald(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,ins,0.005228674999999925,Inosine,HMDB00195,C00294,6021.0,,,EX_ins_m,EX_ins(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,no2,0.5456331780244654,Nitrite,HMDB02786,C00088,24529.0,"InChI=1S/HNO2/c2-1-3/h(H,2,3)/p-1",,EX_no2_m,EX_no2(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,gsn,0.34742861119369345,Guanosine,HMDB00133,C00387,6802.0,,,EX_gsn_m,EX_gsn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,amet,0.0003870625,S-Adenosyl-L-methionine,HMDB01185,C00019,34756.0,,,EX_amet_m,EX_amet(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,chor,0.000154825,chorismate,,,,,,EX_chor_m,EX_chor(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,MGlcn33,0.0897172214787953,mucin-type O-glycan No 33,,,,,,EX_MGlcn33_m,EX_MGlcn33(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,dtmp,0.000293675,dTMP,HMDB01227,C00364,9700.0,,,EX_dtmp_m,EX_dtmp(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,amp,0.21040255625001142,AMP,HMDB00045,C00020,6083.0,,,EX_amp_m,EX_amp(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,glcn,0.024999312500000176,D-gluconate,HMDB00625,C00257,10690.0,"InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)/p-1/t2-,3-,4+,5-/m1/s1",,EX_glcn_m,EX_glcn(e)
chepang3,Chepang,slash and burn agriculture / wild plants and animals,Nepal,https://doi.org/10.1371%2Fjournal.pbio.2005398,acgam,0.004966775,N-acetyl-D-glucosamine,HMDB00215,C00140,439174.0,"InChI=1S/C8H15NO6/c1-4(12)9-5(2-10)7(14)8(15)6(13)3-11/h2,5-8,11,13-15H,3H2,1H3,(H,9,12)/t5-,6+,7+,8+/m0/s1",,EX_acgam_m,EX_acgam(e)
